CallNumber,Author,Title,ISBN,PubName,PubYear
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046457;069104645X,Prineton UP,1977
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046501;0691046506,Prineton UP,1978
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046525;0691046522,Prineton UP,1978
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046532;0691046530,Prineton UP,1978
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046594;069104659X,Prineton UP,1979
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046631;0691046638,Prineton UP,1979
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046648;0691046646,Prineton UP,1980
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046662;0691046662,Prineton UP,1979
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046679;0691046670,Prineton UP,1980
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046723;0691046727,Prineton UP,1980
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046730;0691046735,Prineton UP,1980
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046761;069104676X,Prineton UP,1980
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046822;0691046824,Prineton UP,1981
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046846;0691046840,Prineton UP,1981
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046891;0691046891,Prineton UP,1982
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046907;0691046905,Prineton UP,1982
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046914;0691046913,Prineton UP,1983
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046921;0691046921,Prineton UP,1983
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691046969;0691046964,Prineton UP,1985
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047041;0691047049,Prineton UP,1983
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047058;0691047057,Prineton UP,1984
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047065;0691047065,Prineton UP,1984
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047072;0691047073,Prineton UP,1984
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047089;0691047081,Prineton UP,1985
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047096;069104709X,Prineton UP,1985
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047102;0691047103,Prineton UP,1985
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047300;0691047308,Prineton UP,1985
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047317;0691047316,Prineton UP,1986
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047362;0691047367,Prineton UP,1986
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047379;0691047375,Prineton UP,1986
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047423;0691047421,Prineton UP,1987
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047430;069104743X,Prineton UP,1987
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047447;0691047448,Prineton UP,1987
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047485;0691047480,Prineton UP,1988
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047546;0691047545,Prineton UP,1988
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047621;0691047626,Prineton UP,1989
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047669;0691047669,Prineton UP,1989
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047676;0691047677,Prineton UP,1990
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047751;0691047758,Prineton UP,1990
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047911;069104791X,Prineton UP,1991
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047928;0691047928,Prineton UP,1992
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691047997;0691047995,Prineton UP,1992
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691048031;0691048037,Prineton UP,1993
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The papers of Woodrow Wilson /,9780691048123;0691048126,Prineton UP,1994
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The politial thought of Woodrow Wilson /,,Bobbs-Merrill,1965
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The politis of Woodrow Wilson : seletions from his speehes and writings /,,Harper,1956
E 767 Wil,"Wilson, Woodrow, 1856-1924.",The prieless gift : the love letters of Woodrow Wilson and Ellen Axson Wilson /,,MGraw-Hill,1962
E 767 Wil,"Wilson, Woodrow, 1856-1924.","Woodrow Wilson, 1856-1924 : hronology, douments, bibliographial aids /",9780379120615;0379120615,Oeana,1969
E 767 Woo,,Woodrow Wilson : some Prineton memories /,,Prineton UP,1946
E 767 Woo,,"Woodrow Wilson and a revolutionary world, 1913-1921 /",9780807815298;0807815292,U of North arolina P,1982
E 767.1 Hea,"Heater, Derek Benjamin.",National self-determination : Woodrow Wilson and his legay /,9780333617946;0333617940,Mamillan,1994
E 767.1 SAU,"Saunders, Robert M., 1936-",In searh of Woodrow Wilson : beliefs and behavior /,9780313305207;031330520X,Greenwood Press,1998
E 767.1 Tho,"Thorson, Niels Aage.","Politial thought of Woodrow Wilson, 1875-1910 /",9780691047515;0691047510,Prineton UP,1988
E 768 Amb,"Ambrosius, Lloyd E.",Wilsonianism : Woodrow Wilson and his legay in Amerian foreign relations /,9781403960092;1403960097;9781403960085;1403960089,Palgrave Mamillan,2002
E 768 Amb,"Ambrosius, Lloyd E.",Woodrow Wilson and the Amerian diplomati tradition : the treaty fight in perspetive /,9780521334532;0521334535,UP,1987
E 768 BEE,"Beers, Burton F.",Vain endeavour : Robert Lansing's attempts to end the Amerian-Japanese rivalry /,,Duke University Press,1962
E 768 OO,"ooper, John Milton.",Breaking the heart of the world : Woodrow Wilson and the fight for the League of Nations /,9780521807869;0521807867,ambridge University Press,2001
E 768 al,"alhoun, Frederik S.",Power and priniple : armed intervention in Wilsonian foreign poliy /,9780873383271;0873383273,Kent State UP,1986
E 768 oh,"ohen, Warr","Intervention, 1917 : why Ameria fought /",,Heath,1966
E 768 Flo,"Floto, I.",olonel House in Paris : a study of Amerian poliy at the Paris Peae onferene 1919 /,,Universitetsforlaget,1973
E 768 Gar,"Gardner, Lloyd .","Wilson and revolutions, 1913-1921 /",9780819124166;0819124168,UP of Ameria,1982
E 768 Hoo,"Hoover, Herbert, 1874-1964.",The ordeal of Woodrow Wilson /,,Museum P,1958
E 768 Lev,"Levin, N. G.",Woodrow Wilson and world politis : Ameria's response to war and revolution /,,OUP,1968
E 768 Lin,"Link, Arthur S. (Arthur Stanley)",Wilson the diplomatist : a look at his major foreign poliies /,,Johns Hopkins P,1957
E 768 Mar,"Margulies, Herbert F.",The mild reservationists and the League of Nations ontroversy in the Senate /,9780826206930;082620693X,U of Missouri P,1989
E 768 Not,"Notter, H.",The origins of the foreign poliy of Woodrow Wilson /,,Russell,1965
E 768 Par,"Parsons, Edward B.",Wilsonian diplomay : Allied-Amerian rivalries in war and peae /,9780882730066;0882730061,Forum P,1978
E 768 Rap,"Rappaport, A.",The British press and Wilsonian neutrality /,,Smith,1965
E 768 So,"Sott, James Brown, 1866-1943.","President Wilson's foreign poliy : messages, addresses, papers /",,OUP,1918
E 768 Sey,"Seymour, .","Amerian neutrality, 1914-1917 : essays on the auses of Amerian intervention in the world war /",,Arhon,1967
E 768 Sey,"Seymour, .",Woodrow Wilson and the world war : a hronile of our own times /,,Yale UP,1921
E 768 Smi,"Smith, Daniel Malloy.","The great departure : the United States and World War 1, 1914-1920 /",,Wiley,1965
E 768 THR,"Throntveit, Trygve, author.",Power without vitory : Woodrow Wilson and the Amerian internationalist experiment /,022645987X;9780226459875;022645990X;9780226459905,The University of hiago Press,2017
E 768 Tra,"Trask, D. F.","The United States in the Supreme War ounil : Amerian war aims and inter-allied strategy, 1917-1918 /",,Wesleyan UP,1961
E 768 Wal,"Walworth, A.",Ameria's moment : 1918 : Amerian diplomay at the end of World War 1 /,9780393055917;0393055914,Norton,1977
E 77 BER,"Berkhofer, Robert F. (Robert Frederik)",The white man's Indian : images of the Amerian Indian from olumbus to the present /,9780394484853;0394484851,Knopf,1978
E 77 BER,"Berkhofer, Robert F. (Robert Frederik)","The white man's Indian : images of the Amerian Indian, from olumbus to the present /",9780394727943;0394727940,Vintage Books,1978
E 77 Bus,"Bushnell, D. I.",Native villages and village sites east of the Mississippi /,,Government Printing Offie (Washington),1919
E 77 AL,"alloway, olin G. 1953- (olin Gordon),",First peoples : a doumentary survey of Amerian Indian history /,9780312150037;0312150032,Bedford/St Martin's,1999
E 77 am,,The ambridge history of the native peoples of the Amerias /,9780521344401;0521344409,UP,1996
E 77 am,,The ambridge history of the native peoples of the Amerias /,9780521630757;0521630754,UP,1999
E 77 am,,The ambridge history of the native peoples of the Amerias /,9780521630764;0521630762,UP,1999
E 77 am,,The ambridge history of the native peoples of the Amerias.,9780521351652;0521351650,ambridge University Press,2000
E 77 ur,"urtis, Edward S., 1868-1952.",The vanishing rae : seletions from Edward S. urtis' = The North Amerian Indian /,9780715373644;0715373641,David & harles,1976
E 77 Den,"Dennis, H. .",The Amerian Indian 1492-1976 : a hronology and fat book /,9780379005264;0379005263,Oeana,1977
E 77 Dow,"Dowd, Gregory Evans, 1956-","A spirited resistane : the North Amerian Indian struggle for unity, 1745-1815 /",9780801846090;0801846099,Johns Hopkins UP,1992
E 77 Dri,"Driver, H. E.",Indians of North Ameria /,,U of hiago P,1969
E 77 Far,"Farb, P.",Man's Rise to ivilisation as Shown by the Indians of North Ameria /,,Paladin,1971
E 77 For,"Forbes, J. D.",The Indian in Ameria's past /,,Prentie-Hall,1964
E 77 Gar,"Garbarino, M. S.",Native Amerian heritage /,,Little,1976
E 77 Hag,"Hagan, William T., 1918-2011.",The Indian in Amerian history /,,Amerian Historial Assoiation,1985
E 77 Han,,Handbook of North Amerian Indians /,,Smithsonian Institution,1978
E 77 Han,,Handbook of North Amerian Indians /,9780160045745;0160045746,Smithsonian Institution,1978
E 77 Han,,Handbook of North Amerian Indians /,9780160045776;0160045770,Smithsonian Institution,1979
E 77 Han,,Handbook of North Amerian Indians /,9780160045783;0160045789,Smithsonian Institution,1981
E 77 Han,,Handbook of North Amerian Indians /,9780160045806;0160045800,Smithsonian Institution,1984
E 77 Han,,Handbook of North Amerian Indians /,9780160045813;0160045819,Smithsonian Institution,1986
E 77 Han,,Handbook of North Amerian Indians /,9780160045837;0160045835,Smithsonian Institution,1988
E 77 Han,,Handbook of North Amerian Indians /,9780160203909;0160203902,Smithsonian Institution,1990
E 77 Han,,Handbook of North Amerian Indians /,9780874741971;0874741971,Smithsonian Institution,1996
E 77 Her,"Hertzberg, H. W.",The searh for an Amerian Indian identity : modern Pan-Indian movements /,,Syrause UP,1971
E 77 Hod,"Hodge, F. W.",Handbook of Amerian Indians north of Mexio /,,Rowman and Littlefield,1965
E 77 Kin,"King, J. . H. (Jonathan . H.)","First peoples, first ontats : native peoples of North Ameria /",9780674626553;0674626559,Harvard UP,1999
E 77 Lin,"Lindquist, G. E. E.",The red man in the United States /,,Kelley,1973
E 77 Ma,"MNikle, D.",The Indian tribes of the United States :hni and ultural survival /,,OUP,1962
E 77 Mea,"Mead, Margaret, 1901-1978.",The golden age of Amerian anthropology /,,Braziller,1960
E 77 Mur,"Murray, D.",Modern Indians /,9780950460185;0950460184,BAAS,1982
E 77 New,,New diretions in Amerian Indian history /,9780806121475;0806121475,U of Oklahoma P,1988
E 77 Ni,"Nihols, Roger L.",Indians in the United States and anada : a omparative history /,9780803233416;0803233418,U of Nebraska P,1998
E 77 Nor,,North Amerian Indians in historial perspetive /,9780394310145;0394310144,Random House,1971
E 77 Osw,"Oswalt, W. H.",This land was theirs : a study of the North Amerian Indian /,,Wiley,1973
E 77 Por,,The portable North Amerian Indian reader /,9780670010776;0670010774,Viking P,1974
E 77 Sau,"Saum, L. O.",The fur trader and the Indian /,,U of Washington P,1965
E 77 Sh,"Shoolraft, H. R.","The literary voyager, or Muzzeniegun /",,Mihigan State UP,1962
E 77 Spe,"Spener, R. F.",The native Amerians :hnology and bakgrounds of the North Amerian Indians /,9780060463717;0060463716,Harper & Row,1977
E 77 Spi,"Spier, E. H.",A short history of the Indians of the United States /,,Van Nostrand Reinhold,1969
E 77 Swa,"Swanton, John Reed, 1873-1958.",The Indian tribes of North Ameria /,,Government Printing Offie (Washington),1952
E 77 TRE,"Treuer, David author.",The heartbeat of Wounded Knee : native Ameria from 1890 to the present /,9781594633157;1594633150;9780399573194;0399573194,Riverhead Books,2019
E 77 Und,"Underhill, R. M.",Red man's Ameria : a history of Indians in the United States /,,U of hiago P,1953
E 77 Upr,,Upright lives : douments onerning the natural virtue and wisdom of the Indians (1650-1740) /,,William Andrews lark Memorial Library,1981
E 77 Was,"Washburn, Wilomb E.",The Indian and the white man /,,Doubleday,1964
E 77 Was,"Washburn, Wilomb Edward.",The Indian in Ameria /,9780060904364;0060904364;9780061318559;0061318558,Harper & Row,1975
E 77 Wea,"Wearne, Phillip.",Return of the Indian : onquest and revival in the Amerias /,9780304334582;0304334588,assell,1996
E 77 Wil,"Wilson, James, 1948-",The original Amerians : U.S. Indians /,,The Group,1976
E 77 Wis,"Wissler, .",Indians of the United States /,,Doubleday,1966
E 77 Wis,"Wissler, .",The relation of nature to man in aboriginal Ameria /,,OUP,1926
E 77 Wor,,The world turned upside down : Indian voies from early Ameria /,9780312083502;0312083505,Bedford Books,1994
E 77.2 MAJ,,Major problems in Amerian Indian history : douments and essays /,1133944191;9781133944195,engage Learning,2014
E 77.2 MAJ,,Major problems in Amerian Indian history : douments and essays /,9780618068548;0618068546,Houghton Mifflin,2001
E 77.2 MAJ,,Major problems in Amerian Indian history : douments and essays /,9780669270495;0669270490,D Heath and ompany,1994
E 77.2 MED,"Mediine, Beatrie.",Learning to be an anthropologist and remaining 'native' : seleted writings /,0252025733;9780252025730;025206979X;9780252069796,University Presses Marketing distributor; University of Illinois Press,2001
E 77.2 Owe,"Owen, R. .",The North Amerian Indians : a sourebook /,,Mamillan,1967
E 77.2 Pow,"Powers, William K.",Beyond the vision : essays on Amerian Indian ulture /,9780806120911;0806120916,U of Oklahoma P,1987
E 77.2 THE,,Theorizing Native studies /,0822356678;9780822356677;0822356791;9780822356790,Duke University Press,2014
E 77.2 Vog,"Vogel, V. J.",This ountry was ours : a doumentary history of the Amerian Indian /,,Harper & Row,1972
E 77.9 MEL,"Meltzer, David J.",First peoples in a new world : olonizing ie age Ameria /,0520250524;9780520250529;0520267990;9780520267992,University of alifornia Press,2009
E 77.9 THO,"Thomas, David Hurst.","Skull wars : Kennewik Man, arheology, and the battle for native Amerian identity /",9780465092246;0465092241,Plymbridge; BasiBooks,2000
E 78 AL,"alloway, olin G. 1953- (olin Gordon),",One vast winter ount : the Native Amerian west before Lewis and lark /,9780803264656;0803264658,University of Nebraska Press,2006
E 78.6 Sio,"Sioui, Georges E., 1948-",For an Amerindian autohistory : an essay on the foundations of a soialhi /,9780773509504;077350950X,MGill-Queen's UP,1992
E 78.A34 DRE,"Meijer Drees, Laurie.",The Indian Assoiation of Alberta : a history of politial ation /,9780774808767;0774808764;9780774808774;0774808772,Eurospan; University of British olumbia Press,2002
E 78.A8 DUV,"DuVal, Kathleen.",The native ground : Indians and olonists in the heart of the ontinent /,9780812239188;0812239180,University of Pennsylvania Press,2006
E 78.B9 LA,"lavir, Miriam, 1948-","Preserving what is valued : museums, onservation, and first nations /",9780774808613;0774808616,University of British olumbia Press,2002
E 78.B9 HAR,"Harris, R. ole 1939- (Rihard ole),","Making native spae : olonialism, resistane and reserves in British olumbia /",9780774809016;0774809019,University of British olumbia Press,2003
E 78.B9 KEL,"Kelm, Mary-Ellen.","olonizing bodies : aboriginal health and healing in British olumbia, 1900-1950 /",9780774806787;0774806788,University of British olumbia Press,1998
E 78.B9 LaV,"LaViolette, F. E.",The struggle for survival : Indian ultures and the Protestanthi in British olumbia /,,U of Toronto P,1961
E 78.B9 MAR,"Marale, Lee author.",I am woman : a native perspetive on soiology and feminism /,9780889740594;0889740593,Press Gang Publishers,1996
E 78.B9 Mu,"Mukle, Robert James.",The first nations of British olumbia : an anthropologial survey /,9780774806633;077480663X,UB P,1998
E 78.B9 Pro,,Prospering together : the eonomi impat of the Aboriginal title settlements in B.. /,9780968234303;0968234305,The Laurier Institution,1998
E 78.B9 TRI,,Tribal boundaries in the Nass Watershed /,9780774806619;0774806613,UB Press,1999
E 78.15 al,,The alifornia Indians : a soure book /,9780520017702;0520017706,U of alifornia P,1971
E 78.15 oo,"ook, S. F.",The onflit between the alifornia Indian and white ivilization /,9780520031432;0520031431,U of alifornia P,1976
E 78.15 Hei,"Heizer, R. F.",The Natural World of the alifornia Indians /,9780520038950;0520038959,U of alifornia P,1980
E 78.15 JOH,"Johnson, Troy R.",The Amerian Indian oupation of Alatraz Island : red power and self-determination /,080321779X;9780803217799,University of Nebraska Press,2008
E 78.15 Kro,"Kroeber, A. L. 1876-1960. (Alfred Louis),",Handbook of the Indians of alifornia /,9780486233680;0486233685,Dover Publiations,1976
E 78.15 WHE,,When I remember I see red : Amerian Indian art and ativism in alifornia /,0520300815;9780520300811,University of alifornia Press,2019
E 78.2 AND,"Anderson, Kim, 1964- author.",A reognition of being : reonstruting native womanhood /,0889615799;9780889615793,Women's Press,2016
E 78.2 Abo,,Aboriginal small business and entrepreneurship in anada /,9781895712674;189571267X,aptus P,1996
E 78.2 Ame,Amerianhnologial Soiety. Annual Spring Meeting (1960),Proeedings ... /,,The Soiety,1960
E 78.2 Ant,,"Anthropology, publi poliy and native peoples in anada /",9780773509788;077350978X,MGill-Queen's UP,1993
E 78.2 BAT,"Battell Lowman, Emma, 1980-, author.",Settler : identity and olonialism in 21st entury anada /,1552667782;9781552667781,Fernwood Publishing,2015
E 78.2 Bol,"Boldt, Menno.",Surviving as Indians : the hallenge of self-government /,9780802029393;0802029396,U of Toronto P,1993
E 78.2 Bra,"Braken, hristopher.",The potlath papers : a olonial ase history /,9780226069876;0226069877,U of hiago P,1997
E 78.2 Bri,"Brizinski, Peggy, 1954-",Knots in a string : an introdution to native studies in anada /,9780888802941;0888802943,University Extension P,1993
E 78.2 an,anada. Royal ommission on Aboriginal Peoples.,Report of the Royal ommission on Aboriginal Peoples. 5v in 6.,9780660164137;0660164132,anada ommuniation Group,1996
E 78.2 an,anada. Royal ommission on Aboriginal Peoples.,Report of the Royal ommission on Aboriginal Peoples. 5v in 6.,9780660164144;0660164140,anada ommuniation Group,1996
E 78.2 an,anada. Royal ommission on Aboriginal Peoples.,Report of the Royal ommission on Aboriginal Peoples. 5v in 6.,9780660164151;0660164159,anada ommuniation Group,1996
E 78.2 an,anada. Royal ommission on Aboriginal Peoples.,Report of the Royal ommission on Aboriginal Peoples. 5v in 6.,9780660164168;0660164167,anada ommuniation Group,1996
E 78.2 an,anada. Royal ommission on Aboriginal Peoples.,Report of the Royal ommission on Aboriginal Peoples. 5v in 6. a twenty-year ommitment.,9780660164175;0660164175,anada ommuniation Group,1996
E 78.2 ro,"rowe, Keith J.",A history of the original peoples of northern anada /,9780773508804;0773508805,MGill-Queen's UP,1991
E 78.2 ul,,ultural eology : readings on the anadian Indians and Eskimos /,,Mlelland,1973
E 78.2 DI,"Dikason, Olive Patriia, 1920-",anada's first nations : a history of founding peoples from earliest times /,9780771028014;0771028016,Mlelland & Stewart,1994
E 78.2 DI,"Dikason, Olive Patriia, 1920-",anada's first nations : a history of founding peoples from earliest times /,9780806124384;0806124385,University of Oklahoma Press,1992
E 78.2 Exp,,Exploring the options : overview of the third round.,9780660153575;0660153572,anada ommuniation Group,1993
E 78.2 Fri,"Frideres, James S., 1943-",Aboriginal peoples in anada : ontemporary onflits /,9780130884565;0130884561,Prentie Hall,2001
E 78.2 Fri,"Frideres, James S., 1943-",Native peoples in anada : ontemporary onflits /,9780130122049;0130122041,Prentie Hall,1993
E 78.2 In,,In the words of elders : aboriginal ultures in transition /,9780802079534;0802079539,U of Toronto P,1999
E 78.2 Jen,"Jenness, D.",The Indians of anada /,,National Museum of anada,1963
E 78.2 Lah,"Lahontan, L. A.",Dialogues ave un sauvage /,,Editions Soiales,1973
E 78.2 Lah,"Lahontan, L. A.","Dialogues urieux entre l'auteur un sauvage de bon sens qui a voyage, memoires de l'Amerique septentrionale /",,Johns Hopkins P,1931
E 78.2 MAR,"Martin, alvin.",Keepers of the game : Indian-animal relationships and the fur trade /,9780520035195;0520035194,University of alifornia Press,1978
E 78.2 Mer,"Merredi, Ovide.",In the rapids : navigating the future of first nations /,9780670853274;0670853275,Viking,1993
E 78.2 Mil,"Miller, J. R. 1943- (James Rodger),",Skysrapers hide the heavens : a history of Indian-white relations in anada /,9780802081537;0802081533,University of Toronto Press,2000
E 78.2 Nat,,"Native people, native lands : anadian Indians, Inuit and Me_tis /",9780886290627;0886290627,arleton University Press,1992
E 78.2 Nat,,The native peoples of Atlanti anada : a history of Indian-European relations /,9780886290177;0886290171,arleton UP,1983
E 78.2 Not,"Notzke, laudia.",Aboriginal peoples and natural resoures in anada /,9781895712032;1895712033,aptus P,1994
E 78.2 Pat,,The path to healing : report of the National Round Table on Aboriginal Health and Soial Issues.,9780660151731;0660151731,Minister of Supply and Servies,1993
E 78.2 Pri,"Prie, J. A.",Indians of anada : ultural Dynamis /,9780134569628;0134569628,Prentie-Hall,1979
E 78.2 Pub,,Publi poliy and aboriginal peoples 1965-1992.,9780660154138;0660154137,Royal ommission on Aboriginal Peoples,1994
E 78.2 Pub,,Publi poliy and aboriginal peoples 1965-1992.,9780660154145;0660154145,Royal ommission on Aboriginal Peoples,1994
E 78.2 Pub,,Publi poliy and aboriginal peoples 1965-1992.,9780660588803;0660588803,Royal ommission on Aboriginal Peoples,1993
E 78.2 Pur,"Purih, Donald.",The Metis /,9781550280500;1550280503,James Lorimer,1988
E 78.2 RES,,"Researh as resistane : revisiting ritial, indigenous, and anti-oppressive approahes /",1551308827;9781551308821,Women's Press; anadian Sholars' Press,2015
E 78.2 Rob,"Robertson, H.",Reservations are for Indians /,,James Lewis,1970
E 78.2 STE,"Stekley, John, 1949-",Beyond their years : five Native women's stories /,9781551301501;1551301504,anadian Sholars' Press,1999
E 78.2 STE,"Stekley, John, 1949-",Full irle : anada's First Nations /,9780130878304;0130878308,Prentie Hall,2001
E 78.2 Saw,"Sawhuk, Joe, 1942-",The dynamis of native politis : the Alberta Metis experiene /,9781895830095;1895830095,Purih,1998
E 78.2 Sha,,Sharing the harvest : the road to self reliane.,9780660153674;066015367X,anada ommuniation Group,1993
E 78.2 Slo,"Slobodin, R.",Metis of the Makenzie distrit /,,St-Paul U anadian Researh entre for Anthropology,1966
E 78.2 Swe,,Sweet promises : a reader on Indian-white relations in anada /,9780802068187;0802068189,U of Toronto P,1991
E 78.2 WAL,"Wallae, Rik, 1960- author.",Merging fires : grassroots peaebuilding between Indigenous and non-Indigenous peoples in anada /,1552665798;9781552665794,Fernwood Publishing,2013
E 78.2 WRI,"Wright, James V.",A history of the native people of anada /,9780660159522;066015952X,anadian Museum of ivilization,1999
E 78.2 Wil,"Wilson, James, 1948-",anada's Indians /,,The Group,1974
E 78.2 Wom,,"Women of the First Nations : power, wisdom and strength /",9780887556340;0887556345,U of Manitoba P,1996
E 78.E2 Gru,"Grumet, Robert Steven.",Histori ontat : Indian people and olonists in today's northeastern United States in the sixteenth through eighteenth enturies /,9780806127002;0806127007,U of Oklahoma P,1995
E 78.E2 Ind,,The Indian Peoples of Eastern Ameria : a Doumentary History of the Sexes /,9780195027402;019502740X,OUP,1981
E 78.G3 al,"aldwell, J. R.",Trend and tradition in the prehistory of the eastern United States /,,Amerian Anthropologial Assoiation,1958
E 78.G7 Dev,"Devens, arol.","ountering olonization : native Amerian women and Great Lakes missions, 1630-1900 /",9780520075573;0520075579,U of alifornia P,1992
E 78.G7 Qui,"Quimby, G. I.",Indian ulture and European trade goods /,,U of Wisonsin P,1966
E 78.G7 Qui,"Quimby, G. I.","Indian life in the upper Great Lakes, 11000 B.. to A.D. 1800 /",,U of hiago P,1960
E 78.G73 Hol,"Holder, Preston.",The hoe and the horse on the plains : a study of ultural development among North Amerian Indians /,9780803207301;0803207301,U of Nebraska P,1991
E 78.G73 Pla,,The Plains Indians of the twentieth entury /,9780806119595;0806119594,U of Oklahoma P,1985
E 78.G73 Se,"Seoy, F. R.",hanging military patterns on the Great Plains : 17th entury through early 19th entury /,,U of Washington P,1953
E 78.G73 Wis,"Wissler, .",North Amerian Indians of the plains /,,Franklin Reprints,1974
E 78.I3 LAG,"LaGrand, James B., 1968-","Indian metropolis : Native Amerians in hiago, 1945-75 /",9780252072963;0252072960,ombined Aademi distributor; University of Illinois Press,2005
E 78.I5 For,"Foreman, G.",Indian removal : the emigration of the five ivilized tribes of Indians /,,U of Oklahoma P,1953
E 78.K3 Sh,"Shwartz, D. W.","The Tinsley Hill site : a late prehistori stone grave emetery in Lyon ounty, Kentuky /",,U of Kentuky P,1961
E 78.L3 Ma,"MDonnell, Janet A.",The dispossession of the Amerian Indian 1887-1934 /,9780253336286;0253336287,Indiana UP,1991
E 78.M4 Man,"Mandell, Daniel R.",Behind the frontier : Indians in eighteenth-entury Eastern Massahusetts /,9780803231795;0803231792,U of Nebraska P,1996
E 78.M4 Obr,"O'Brien, Jean M.","Dispossession by degrees : Indian land and identity in Natik, Massahusetts, 1650-1790 /",9780521561723;0521561728,UP,1997
E 78.M75 Usn,"Usner, Daniel H.",Amerian Indians in the lower Mississippi Valley : soial and eonomi histories /,9780803245563;0803245564,U of Nebraska P,1998
E 78.M82 Wil,"Will, G. F.",orn among the Indians of the Upper Missouri /,,U of Nebraska P,1967
E 78.M9 ROS,"Ross, Luana, 1949-",Inventing the savage : the soial onstrution of Native Amerian riminality /,9780292770850;0292770855;9780292770843;0292770847,University of Texas Press,1998
E 78.N3 WIS,"Wishart, David J.",An unspeakable sadness : the dispossession of the Nebraska Indians /,9780803297951;0803297955,University of Nebraska Press,1997
E 78.N5 Mal,"Malone, Patrik M.",The skulking way of war : tehnology and tatis among the New England Indians /,9780801845543;0801845548,Johns Hopkins UP,1993
