child,parent,description
E185-A-2011,E,A cry for justice : Daniel Rudd and his life in Black Catholicism
E188-S-2011,E,The Empire reformed : English America in the age of the Glorious Revolution 
E459-S-2011,E,The enemy within : fears of corruption in the Civil War North 
E487-L-2013,E,The fall of the house of Dixie : the Civil War and the social revolution that transformed the South 
E340-A-2011,E,The family legacy of Henry Clay : in the shadow of a Kentucky patriarch 
E806-M-2013,E,FDR's ambassadors and the diplomacy of crisis : from the rise of Hitler to the end of World War II 
E185-B-2012,E,Desert rose : the life and legacy of Coretta Scott King 
E176-D-2012,E,Don't know much about the American presidents : everything you need to know about the most powerful office on Earth and the men who have occupied it 
E185-F-2011,E,Freedom rights : new perspectives on the civil rights movement 
E176-J-2011,E,Claiming Lincoln : progressivism
E184-M-2012,E,Coming apart : the state of white America
E185-M-2012,E,Coming for to Carry Me Home : Race in America from Abolitionism to Jim Crow 
E846-C-2012,E,A companion to Lyndon B. Johnson 
E467-M-2011,E,Demon of the lost cause : Sherman and Civil War history 
E446-C-2011,E,Contesting slavery : the politics of bondage and freedom in the new American nation 
E202-M-2012,E,The fabric of liberty : the Society of the Cincinnati of the State of South Carolina 
E221-T-2012,E,For liberty and equality : the life and times of the Declaration of Independence 
E249-G-2011,E,Foreign affairs and the founding fathers : from confederation to constitution
E523-B-2011,E,Fight all day
E540-V-2012,E,Hungarian émigrés in the American Civil War : a history and biographical dictionary 
E184-I-2012,E,The Italian
E185-A-2011,E,Random musings : reflections of a black intellectual 
E837-M-2011,E,The religious factor in the 1960 Presidential election : an analysis of the Kennedy victory over anti-Catholic prejudice 
E183-H-2012,E,The struggle for the border 
E449-M-2011,E,Theodore Dwight Weld and the American Anti-Slavery Society 
E207-D-2012,E,Henry Knox and the Revolutionary War trail in Western Massachusetts 
E457-M-2006,E,Lincoln and his world 
E360-F-2012,E,Perry's Lake Erie fleet : after the glory 
E748-L-2011,E,Starting over : a political biography of George Allen 
E176-P-2012,E,Where the presidents were born : the history and preservation of the presidential birthplaces 
E415-L-2011,E,Slavery in the Upper Mississippi Valley
E302-C-2012,E,The failure of popular sovereignty : slavery
E183-C-2012,E,China-America relations. Volume 1 : review and analysis 
E470-C-2013,E,Commanding the storm : Civil War battles in the words of the generals who fought them 
E185-T-2011,E,The assimilationist impulse in four African American narratives: Frederick Douglass
E473-S-2012,E,Corinth 1862 : siege
E183-B-2013,E,America's deadliest export : democracy--the truth about US foreign policy and everything else 
E907-M-2012,E,The Obamians : the struggle inside the White House to redefine American power 
E183-G-2011,E,"Carlucci vs. Kissinger. English+""Carlucci versus Kissinger : the US and the Portuguese revolution "
E757-Y-2012,E,Theodore Roosevelt and the American political tradition 
E840-L-2012,E,The last American diplomat : John D. Negroponte and the changing face of American diplomacy 
E860-H-2012,E,Leak : why Mark Felt became Deep Throat 
E457-H-,E,"Speeches. Selections+""The mind and art of Abraham Lincoln"
E744-C-2011,E,NSC 68 and the political economy of the early Cold War 
E437-H-2011,E,President James Buchanan and the crisis of national leadership 
E467-H-2011,E,Stuart's Tarheels : James B. Gordon and his North Carolina cavalry in the Civil War 
E183-M-2012,E,Syria and the USA : Washington's relations with Damascus from Wilson to Eisenhower 
E470-M-2011,E,Tarnished victory : finishing Lincoln's war 
E468-W-2011,E,This great struggle : America's Civil War 
E467-G-2012,E,Lincoln's senior generals : photographs and biographical sketches of the Major Generals of the Union Army 
E902-K-2012,E,Rush to judgment : George W. Bush
E841-G-2012,E,Talk at the brink : deliberation and decision during the Cuban Missile Crisis 
E840-S-2011,E,Brent Scowcroft : internationalism and post-Vietnam War American foreign policy 
E185-S-2012,E,Colored cosmopolitanism : the shared struggle for freedom in the United States and India 
E183-F-2012,E,Rethinking anti-Americanism : the history of an exceptional concept in American foreign relations 
E302-A-2011,E,Samuel Adams : the life of an American revolutionary 
E185-M-2011,E,Sojourner Truth : a biography 
E457-W-2011,E,Visits with Lincoln : abolitionists meet the president at the White House 
E743-S-2011,E,War
E551-D-2012,E,War's desolating scourge : the Union's occupation of north Alabama 
E360-D-2011,E,1812 : the Navy's war 
E183-S-2010,E,Thomas Jefferson's Haitian policy : myths and realities 
E185-C-2012,E,Transnational roots of the civil rights movement : African American explorations of the Gandhian repertoire 
E447-R-2012,E,The Amistad rebellion : an Atlantic odyssey of slavery and freedom 
E353-T-2011,E,The astonishing general : the life and legacy of Sir Isaac Brock 
E159-B-2012,E,Born in the U.S.A. : birth
E332-T-2012,E,Jefferson's shadow : the story of his science 
E457-D-2013,E,Congressman Lincoln : the making of America's greatest president 
E859-G-2012,E,The eighteen-day running mate : McGovern
E164-E-2012,E,The Anglo-American paper war : debates about the new republic
E185-G-2012,E,Black women and politics in New York City 
E840-U-2012,E,Boss Rove : inside Karl Rove's secret kingdom of power 
E312-C-2012,E,A companion to George Washington 
E169-M-2012,E,Mark Twain and the Colonel : Samuel L. Clemens
E540-C-2012,E,African American faces of the Civil War : an album 
E445-S-2011,E,Money over mastery
E909-S-2012,E,American tapestry : the story of the black
E744-H-2013,E,Empire of ideas : the origins of public diplomacy and the transformation of U.S. foreign policy 
E812-W-2012,E,Final victory : FDR's extraordinary World War II Presidential Campaign 
E185-I-2012,E,Nation of cowards : black activism in Barack Obama's post-racial America 
E743-C-2011,E,Anti-communism in twentieth-century America : a critical history 
E185-W-2012,E,The awful grace of God : religious terrorism
E269-G-2012,E,Black patriots and loyalists : fighting for emancipation in the war for independence 
E302-S-2013,E,The making of a patriot : Benjamin Franklin at the Cockpit 
E221-A-2012,E,American soul : the contested legacy of the Declaration of Independence 
E185-J-2011,E,Behind the dream : the making of the speech that transformed a nation 
E836-F-2013,E,Ike and Dick : portrait of a strange political marriage 
E169-C-2012,E,Cult pop culture : how the fringe became mainstream 
E169-E-2012,E,Encyclopedia of the sixties : a decade of culture and counterculture 
E185-I-2011,E,Icons of Black America : breaking barriers and crossing boundaries 
E176-K-2012,E,The post-presidency from Washington to Clinton 
E183-T-2011,E,Roosevelt
E468-R-2011,E,The untold Civil War : exploring the human side of war 
E741-S-2012,E,The untold history of the United States 
E860-W-2012,E,Watergate remembered : the legacy for American politics 
E901-K-2012,E,The real Romney 
E445-R-2012,E,Rebels and Runaways : Slave Resistance in Nineteenth-Century Florida 
E641-R-2011,E,Remixing the Civil War : meditations on the sesquicentennial 
E877-S-2011,E,Ronald Reagan 
E458-L-2011,E,A secret society history of the Civil War 
E747-I-2012,E,The wise men : six friends and the world they made.
E474-H-2012,E,To Antietam Creek : the Maryland Campaign of September 1862 
E907-G-2012,E,The new New Deal : the hidden story of change in the Obama era 
E908-D-2012,E,The Obama question : a progressive perspective 
E748-B-2012,E,Oreos and Dubonnet : remembering Governor Nelson A. Rockefeller 
E840-D-2012,E,Radicals in power : the New Left experience in office 
E302-H-2013,E,Roger Sherman and the creation of the American republic 
E473-G-2012,E,Shiloh
E743-H-2011,E,What's fair on the air? : cold war right-wing broadcasting and the public interest 
E185-L-2012,E,Robeson : an American ballad 
E183-K-2011,E,State power and democracy : before and during the presidency of George W. Bush 
E185-W-2011,E,Grandfather of Black studies : W.E.B. Du Bois 
E185-T-2011,E,Invisible Jim Crow : contemporary ideological threats to the internal security of African Americans 
E901-O-2011,E,The Obama phenomenon : change we can! : essays and poetry by Black critics and creative artists 
E169-A-2011,E,The American intellectual tradition 
E275-M-2013,E,Narrative of some of the adventures
E743-S-2012,E,Alger Hiss : why he chose treason 
E185-J-2012,E,Tragic soul-life : W.E.B. Du Bois and the moral crisis facing American democracy 
E185-C-2012,E,Blackwards : how Black leadership is returning America to the days of separate but equal 
E185-L-2013,E,Conservatism in the Black community : to the right and misunderstood 
E471-T-2011,E,The dogs of war
E541-C-2012,E,Reconstructing the campus : higher education and the American Civil War 
E415-A-2012,E,The republic in crisis
E415-S-2012,E,Seward : Lincoln's indispensable man 
E185-B-2011,E,Democracy's reconstruction : thinking politically with W.E.B. Du Bois 
E427-F-2011,E,Millard Fillmore 
E184-W-2012,E,White men's magic : scripturalization as slavery 
E184-E-2012,E,Racial imperatives : discipline
E185-W-2011,E,Sanctuary : African Americans and empire 
E178-D-2011,E,Don't know much about history : everything you need to know about American history but never learned 
E445-G-2011,E,Gleanings of freedom : free and slave labor along the Mason-Dixon Line
E846-P-2012,E,The eve of destruction : how 1965 transformed America 
E172-O-2011,E,The Organization of American Historians and the writing and teaching of American history 
E744-H-2012,E,Sound the trumpet : the United States and human rights promotion 
E184-F-2012,E,Racecraft : the soul of inequality in American life 
E517-I-2009,E,The 11th Missouri Volunteer Infantry in the Civil War : a history and roster 
E745-M-2012,E,General Albert C. Wedemeyer : America's unsung strategist in World War II 
E487-T-2011,E,The Confederate nation
E901-M-2011,E,The faith of Barack Obama 
E907-I-2012,E,Handmaking America : a back-to-basics pathway to a revitalized American democracy 
E175-A-2011,E,Views from the dark side of American history 
E183-H-2011,E,Ambivalent America : toward a steadier and safer response to world trends 
E473-B-2011,E,The Battle of Fair Oaks : turning point of McClellan's Peninsula Campaign 
E118-B-2012,E,Columbus : the four voyages
E467-G-2011,E,Great Civil War heroes and their battles 
E474-S-2012,E,Perryville under fire : the aftermath of Kentucky's largest Civil War battle 
E184-P-2011,E,The politics of inclusion and exclusion : identity politics in twenty-first century America 
E169-S-2012,E,The stammering century 
E895-A-2012,E,Weary policeman : American power in an age of austerity 
E185-K-1988,E,Emigration vs. assimilation : the debate in the African American press
E101-P-2011,E,The European struggle to settle North America : colonizing attempts by England
E176-L-2012,E,From classroom to White House : the presidents and first ladies as students and teachers 
E842-C-2012,E,Head shot : the science behind the JFK assassination 
E513-E-2012,E,The Massachusetts Andrew Sharpshooters : A Civil War History and Roster 
E477-S-2012,E,South Carolina civilians in Sherman's path : stories of courage amid Civil War destruction 
E176-N-2012,E,The American presidents
E474-A-2011,E,The Battle of Antietam : the bloodiest day 
E241-G-2012,E,The Battle of Bennington : soldiers & civilians 
E477-S-2011,E,The Battle of Mine Creek : the crushing end of the Missouri campaign 
E475-W-2011,E,The Battle of White Sulphur Springs : Averell fails to secure West Virginia 
E842-M-2011,E,Blood
E474-D-2012,E,Civil War Baton Rouge
E475-W-2012,E,The Confederate approach on Harrisburg : the Gettysburg Campaign's northernmost reaches 
E514-D-2011,E,Michigan and the Civil War : a great and bloody sacrifice 
E907-F-2012,E,Pity the billionaire : the hard-times swindle and the unlikely comeback of the Right 
E415-S-2011,E,Robert Toombs : the civil wars of a United States senator and Confederate general 
E312-S-2011,E,"Works. Selections. 2011+""George Washington : selected writings "
E474-K-2011,E,The Stones River and Tullahoma campaigns 
E183-S-2012,E,American insurgents : a brief history of American anti-imperialism 
